[[(0.044341110659441324, 3.103418181818182, 3.103734934773616), -0.8185762939453125, 'dont care']]
[[(0.044341110659441324, 3.103418181818182, 3.103734934773616), -0.8185762939453125, 'dont care']]
[[(0.0445851010886889, 3.103418181818182, 3.1037384300998623), -0.8230799560546875, 'dont care']]
[[(0.0445851010886889, 3.103418181818182, 3.1037384300998623), -0.8230799560546875, 'dont care']]
[[(0.043862143759175166, 3.0344533333333334, 3.03477032406621), -0.8281358642578125, 'dont care']]
[[(0.043862143759175166, 3.0344533333333334, 3.03477032406621), -0.8281358642578125, 'dont care']]
[[(0.0446446802305871, 3.103418181818182, 3.103739286524008), -0.8241796875, 'dont care']]
[[(0.0446446802305871, 3.103418181818182, 3.103739286524008), -0.8241796875, 'dont care']]
[[(0.04503787760240778, 3.103418181818182, 3.1037449672385455), -0.8314374389648438, 'dont care']]
[[(0.04503787760240778, 3.103418181818182, 3.1037449672385455), -0.8314374389648438, 'dont care']]
[[(0.04386435081293143, 3.103418181818182, 3.1037281602150517), -0.8097760620117187, 'dont care']]
[[(0.04386435081293143, 3.103418181818182, 3.1037281602150517), -0.8097760620117187, 'dont care']]
[[(0.04505193420946027, 3.103418181818182, 3.1037451712432325), -0.8316968994140626, 'dont care']]
[[(0.04505193420946027, 3.103418181818182, 3.1037451712432325), -0.8316968994140626, 'dont care']]
[[(0.04305178759916937, 3.103418181818182, 3.103716782771127), -0.79477734375, 'dont care']]
[[(0.04305178759916937, 3.103418181818182, 3.103716782771127), -0.79477734375, 'dont care']]
[[(0.04419225760677713, 3.0344533333333334, 3.0347751132184677), -0.83436767578125, 'dont care']]
[[(0.04419225760677713, 3.0344533333333334, 3.0347751132184677), -0.83436767578125, 'dont care']]
[[(0.04357251858371311, 3.103418181818182, 3.1037240495275022), -0.8043892822265625, 'dont care']]
[[(0.04357251858371311, 3.103418181818182, 3.1037240495275022), -0.8043892822265625, 'dont care']]
[[(0.043582090006643405, 3.0344533333333334, 3.034766289312428), -0.8228490600585937, 'dont care']]
[[(0.043582090006643405, 3.0344533333333334, 3.034766289312428), -0.8228490600585937, 'dont care']]
[[(0.043652241210439355, 3.1755906976744184, 3.175890709284404), -0.7875481567382813, 'dont care']]
[[(0.043652241210439355, 3.1755906976744184, 3.175890709284404), -0.7875481567382813, 'dont care']]
[[(0.04373500572155589, 3.103418181818182, 3.1037263349021504), -0.8073885498046875, 'dont care']]
[[(0.04373500572155589, 3.103418181818182, 3.1037263349021504), -0.8073885498046875, 'dont care']]
[[(0.04319776741149091, 3.103418181818182, 3.103718811095652), -0.797471923828125, 'dont care']]
[[(0.04319776741149091, 3.103418181818182, 3.103718811095652), -0.797471923828125, 'dont care']]
[[(0.04346909435534776, 3.103418181818182, 3.1037225992997093), -0.802480224609375, 'dont care']]
[[(0.04346909435534776, 3.103418181818182, 3.1037225992997093), -0.802480224609375, 'dont care']]
[[(0.04461772775756038, 3.103418181818182, 3.1037388989523453), -0.8236821899414063, 'dont care']]
[[(0.04461772775756038, 3.103418181818182, 3.1037388989523453), -0.8236821899414063, 'dont care']]
[[(0.045405684632818355, 3.1755906976744184, 3.1759152941086564), -0.8191785278320313, 'dont care']]
[[(0.045405684632818355, 3.1755906976744184, 3.1759152941086564), -0.8191785278320313, 'dont care']]
[[(0.04365169879400859, 3.103418181818182, 3.1037251621313495), -0.805850830078125, 'dont care']]
[[(0.04365169879400859, 3.103418181818182, 3.1037251621313495), -0.805850830078125, 'dont care']]
[[(0.0410732393861263, 3.0344533333333334, 3.0347312967001625), -0.77548681640625, 'dont care']]
[[(0.0410732393861263, 3.0344533333333334, 3.0347312967001625), -0.77548681640625, 'dont care']]
[[(0.04474800820575427, 3.1755906976744184, 3.1759059594696253), -0.8073147583007813, 'dont care']]
[[(0.04474800820575427, 3.1755906976744184, 3.1759059594696253), -0.8073147583007813, 'dont care']]
[[(0.044443629514699226, 2.9684869565217387, 2.9688196387190877), -0.8577572021484375, 'dont care']]
[[(0.04061268326679351, 2.9684869565217387, 2.9687647601455094), -0.7838300170898438, 'dont care']]
[[(0.038051922330449996, 2.9053276595744677, 2.9055768374423514), -0.7503762817382813, 'dont care']]
[[(0.038051922330449996, 2.9053276595744677, 2.9055768374423514), -0.7503762817382813, 'dont care']]
[[(0.03715882707393057, 3.0344533333333334, 3.034680841638423), -0.7015881958007812, 'dont care']]
[[(0.03715882707393057, 3.0344533333333334, 3.034680841638423), -0.7015881958007812, 'dont care']]
[[(0.03631997792363529, 3.0344533333333334, 3.0346706860834427), -0.6857515869140625, 'dont care']]
[[(0.03631997792363529, 3.0344533333333334, 3.0346706860834427), -0.6857515869140625, 'dont care']]
[[(0.036605561740989764, 3.0344533333333334, 3.0346741174841414), -0.6911431274414063, 'dont care']]
[[(0.036605561740989764, 3.0344533333333334, 3.0346741174841414), -0.6911431274414063, 'dont care']]
[[(0.035020508311819736, 2.9684869565217387, 2.968693525280458), -0.6759111328125, 'dont care']]
[[(0.035020508311819736, 2.9684869565217387, 2.968693525280458), -0.6759111328125, 'dont care']]
[[(0.036097563423000745, 3.0344533333333334, 3.034668032299885), -0.6815526123046874, 'dont care']]
[[(0.036097563423000745, 3.0344533333333334, 3.034668032299885), -0.6815526123046874, 'dont care']]
[[(0.03572523434626302, 3.0344533333333334, 3.034663626260228), -0.6745233764648437, 'dont care']]
[[(0.03572523434626302, 3.0344533333333334, 3.034663626260228), -0.6745233764648437, 'dont care']]
[[(0.0363634774038275, 3.0344533333333334, 3.0346712070118365), -0.6865728149414062, 'dont care']]
[[(0.0363634774038275, 3.0344533333333334, 3.0346712070118365), -0.6865728149414062, 'dont care']]
[[(0.0365260016810198, 3.0344533333333334, 3.0346731588387867), -0.68964111328125, 'dont care']]
[[(0.0365260016810198, 3.0344533333333334, 3.0346731588387867), -0.68964111328125, 'dont care']]
[[(0.035525390027053974, 3.0344533333333334, 3.0346612801949333), -0.67075048828125, 'dont care']]
[[(0.035525390027053974, 3.0344533333333334, 3.0346612801949333), -0.67075048828125, 'dont care']]
[[(0.035877797094954963, 3.0344533333333334, 3.0346654261223205), -0.6774036254882813, 'dont care']]
[[(0.035877797094954963, 3.0344533333333334, 3.0346654261223205), -0.6774036254882813, 'dont care']]
[[(0.03701672792665898, 3.0344533333333334, 3.0346791050000945), -0.698905517578125, 'dont care']]
[[(0.03701672792665898, 3.0344533333333334, 3.0346791050000945), -0.698905517578125, 'dont care']]
[[(0.03548292558561213, 2.9684869565217387, 2.968699016243952), -0.6848351440429687, 'dont care']]
[[(0.03548292558561213, 2.9684869565217387, 2.968699016243952), -0.6848351440429687, 'dont care']]
[[(0.03627370457992953, 3.0344533333333334, 3.034670132620963), -0.6848779907226562, 'dont care']]
[[(0.03627370457992953, 3.0344533333333334, 3.034670132620963), -0.6848779907226562, 'dont care']]
[[(0.03598269985047145, 3.0344533333333334, 3.034666668164118), -0.6793840942382813, 'dont care']]
[[(0.03598269985047145, 3.0344533333333334, 3.034666668164118), -0.6793840942382813, 'dont care']]
[[(0.0369245590013714, 3.0344533333333334, 3.034677982131749), -0.6971654663085938, 'dont care']]
[[(0.0369245590013714, 3.0344533333333334, 3.034677982131749), -0.6971654663085938, 'dont care']]
[[(0.037268322334474954, 3.103418181818182, 3.103641947630122), -0.6880200805664063, 'dont care']]
[[(0.037268322334474954, 3.103418181818182, 3.103641947630122), -0.6880200805664063, 'dont care']]
[[(0.0360792693903341, 3.103418181818182, 3.103627897303317), -0.6660706787109375, 'dont care']]
[[(0.0360792693903341, 3.103418181818182, 3.103627897303317), -0.6660706787109375, 'dont care']]
